food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_rusk,rusk,Rusk,Rusk,semi_atomic,cereal products,breads and similar,409.0,9.8,76.6,5.9,rusks,,,3.1,6.8,1.27,2.8,0.0,protein_moderate;carb_high;fat_moderate,False,True,False,False,False,,,,,,,rusk_7300,Rusk,7300,,True,True,normalized_from_source_name,accepted_core,1,
food_rusk_multigrain,rusk_multigrain,"Rusk, multigrain","Rusk, multigrain",semi_atomic,cereal products,breads and similar,398.0,11.8,66.7,7.22,rusks,,,7.08,5.4,1.51,5.1,0.0,protein_high;carb_high;fat_moderate,False,True,False,False,True,,,,,,,rusk-multigrain_7330,"Rusk, multigrain",7330,,True,True,normalized_from_source_name,accepted_core,1,
food_rusk_slice_multigrain,rusk_slice_multigrain,"Rusk, slice, multigrain","Rusk, slice, multigrain",semi_atomic,cereal products,breads and similar,419.0,11.1,68.8,9.3,rusks,,,5.95,3.68,1.09,3.0,0.0,protein_high;carb_high;fat_moderate,False,True,False,False,False,,,,,,,rusk-slice-multigrain_7425,"Rusk , slice, multigrain",7425,,True,True,normalized_from_source_name,accepted_core,1,
food_rusk_slice_wheat,rusk_slice_wheat,"Rusk, slice, wheat","Rusk, slice, wheat",semi_atomic,cereal products,breads and similar,404.0,9.76,74.4,6.16,rusks,,,4.34,5.28,1.56,3.13,0.0,protein_moderate;carb_high;fat_moderate,False,True,False,False,True,,,,,,,rusk-slice-wheat_7400,"Rusk, slice, wheat",7400,,True,True,normalized_from_source_name,accepted_core,1,
food_rusk_unsalted,rusk_unsalted,"Rusk, unsalted",Rusk,semi_atomic,cereal products,breads and similar,405.0,10.4,74.0,5.88,rusks,,,5.16,5.67,0.046,3.98,0.0,protein_high;carb_high;fat_moderate,False,True,False,False,False,,,,,,,rusk-unsalted_7310,"Rusk, unsalted",7310,,True,True,normalized_from_source_name,accepted_core,1,
food_rusk_wholemeal_or_rich_in_fibre,rusk_wholemeal_or_rich_in_fibre,"Rusk, wholemeal or rich in fibre","Rusk, wholemeal or rich in fibre",semi_atomic,cereal products,breads and similar,393.0,11.7,67.0,6.17,rusks,,,8.84,4.32,1.25,4.2,0.0,protein_high;carb_high;fat_moderate,False,True,False,False,False,,,,,,,rusk-wholemeal-or-rich-in-fibre_7340,"Rusk, wholemeal or rich in fibre",7340,,True,True,normalized_from_source_name,accepted_core,1,
food_rusk_with_eggs,rusk_with_eggs,"Rusk, with eggs","Rusk, with eggs",semi_atomic,cereal products,breads and similar,417.0,10.9,69.0,9.28,rusks,,,4.85,9.01,0.99,,0.0,protein_high;carb_high;fat_moderate,True,True,False,False,False,,,,,,,rusk-w-eggs_7301,"Rusk, w eggs",7301,,True,True,normalized_from_source_name,accepted_core,1,
food_rusk_with_eggs_sliced_prepacked,rusk_with_eggs_sliced_prepacked,"Rusk with eggs, sliced, prepacked","Rusk with eggs, sliced",semi_atomic,cereal products,breads and similar,419.0,10.6,70.8,9.19,rusks,,,3.58,11.0,1.03,4.45,0.0,protein_high;carb_high;fat_moderate,True,True,False,False,False,,,,,,,rusk-with-eggs-sliced-prepacked_7403,"Rusk with eggs, sliced, prepacked",7403,with_eggs;prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rutabaga_or_swede_cooked,rutabaga_or_swede_cooked,"Rutabaga or Swede, cooked",Rutabaga or swede,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,22.4,0.93,4.26,0.18,"vegetables, cooked",cooked,,1.8,3.95,0.013,91.5,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,root_veg,rutabaga-or-swede-cooked_20165,"Rutabaga or Swede, cooked",20165,,True,True,normalized_from_source_name,accepted_core,1,
food_rutabaga_or_swede_raw,rutabaga_or_swede_raw,"Rutabaga or Swede, raw",Rutabaga or swede,atomic,"fruits, vegetables, legumes and nuts",vegetables,28.6,1.17,5.7,0.13,"vegetables, raw",raw,,2.6,4.46,0.028,89.5,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,root_veg,rutabaga-or-swede-raw_20201,"Rutabaga or Swede, raw",20201,,True,True,normalized_from_source_name,accepted_core,1,
food_rye_bread_and_wheat,rye_bread_and_wheat,"Rye bread, and wheat","Rye bread, and wheat",semi_atomic,cereal products,breads and similar,260.0,8.27,51.5,1.0,breads,,,4.5,2.4,1.35,32.8,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,rye-bread-and-wheat_7125,"Rye bread, and wheat",7125,,True,True,normalized_from_source_name,accepted_core,1,
food_rye_whole_raw,rye_whole_raw,"Rye, whole, raw","Rye, whole",atomic,cereal products,"pasta, rice and grains",334.0,9.83,61.0,1.97,"pasta, rice and grains, raw",raw,,15.0,0.98,0.007,10.7,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,rye-whole-raw_9390,"Rye, whole, raw",9390,,True,True,normalized_from_source_name,accepted_core,1,
food_saccharin_sweetener,saccharin_sweetener,Saccharin sweetener,Saccharin sweetener,semi_atomic,sugar and confectionery,sugars and honey,360.2,1.25,88.8,0.0,,,,0.0,,1.07,8.8,0.0,protein_low;carb_high;fat_low,False,False,False,False,False,,,,,,,saccharin-sweetener_31064,Saccharin sweetener,31064,,True,True,normalized_from_source_name,accepted_core,1,
food_safflower_oil,safflower_oil,Safflower oil,Safflower oil,semi_atomic,fats and oils,vegetable oils,900.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,safflower-oil_17126,Safflower oil,17126,,True,True,normalized_from_source_name,accepted_core,1,
food_saffron,saffron,Saffron,Saffron,semi_atomic,miscellaneous,spices,352.0,11.4,61.5,5.85,,,,3.9,42.4,0.37,11.9,0.0,protein_high;carb_high;fat_moderate,False,False,False,True,False,,,,,,,saffron_11039,Saffron,11039,,True,True,normalized_from_source_name,accepted_core,1,
food_sage_dried,sage_dried,"Sage, dried",Sage,semi_atomic,miscellaneous,herbs,239.2,10.6,20.4,12.8,dried herbs,,dried,40.3,1.71,0.028,7.96,0.0,protein_high;carb_high;fat_high,False,False,False,False,False,,,,,,,sage-dried_11037,"Sage, dried",11037,,True,True,normalized_from_source_name,accepted_core,1,
food_sage_fresh,sage_fresh,"Sage, fresh","Sage, fresh",semi_atomic,miscellaneous,herbs,36.7,4.0,0.97,0.3,fresh herbs,,,7.0,0.3,0.028,85.6,0.0,carb_low;fat_low,False,False,False,False,False,,,,,,,sage-fresh_11069,"Sage, fresh",11069,,True,True,normalized_from_source_name,accepted_core,1,
food_salami,salami,Salami,Salami,semi_atomic,"meat, egg and fish",delicatessen meat and similar,451.0,17.7,1.05,41.8,other delicatessen,,,,0.0,4.05,33.2,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,salami_30350,Salami,30350,,True,True,normalized_from_source_name,accepted_core,1,
food_salami_danish_style,salami_danish_style,"Salami, Danish-style","Salami, danish-style",semi_atomic,"meat, egg and fish",delicatessen meat and similar,459.0,17.0,1.35,42.9,other delicatessen,,,0.0,0.56,4.13,36.8,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,salami-danish-style_30366,"Salami, Danish-style",30366,style:danish,True,True,normalized_from_source_name,accepted_core,1,
food_salami_pork_and_beef,salami_pork_and_beef,"Salami, pork and beef","Salami, pork and beef",semi_atomic,"meat, egg and fish",delicatessen meat and similar,351.0,21.5,1.56,28.8,other delicatessen,,,0.0,0.61,4.37,43.2,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,salami-pork-and-beef_30352,"Salami, pork and beef",30352,,True,True,normalized_from_source_name,accepted_core,1,
food_salami_pure_pork,salami_pure_pork,"Salami, pure pork","Salami, pure pork",semi_atomic,"meat, egg and fish",delicatessen meat and similar,400.0,22.6,1.6,33.7,other delicatessen,,,0.0,,5.65,36.2,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,salami-pure-pork_30351,"Salami, pure pork",30351,,True,True,normalized_from_source_name,accepted_core,1,
food_salmon_canned_drained,salmon_canned_drained,"Salmon, canned, drained",Salmon,semi_atomic,"meat, egg and fish",fish products,180.0,20.5,1.5,10.2,,,canned;drained,0.0,,1.22,68.5,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_fatty,,,salmon-canned-drained_26119,"Salmon, canned, drained",26119,canned,True,True,normalized_from_source_name,accepted_core,1,
food_salmon_carpaccio_with_marinade,salmon_carpaccio_with_marinade,"Salmon carpaccio, with marinade","Salmon carpaccio, with marinade",semi_atomic,"meat, egg and fish",fish products,194.0,19.8,0.22,12.7,,,,0.0,0.0,0.098,64.3,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_fatty,,,salmon-carpaccio-w-marinade_25537,"Salmon carpaccio, w marinade",25537,,True,True,normalized_from_source_name,accepted_core,1,
food_salmon_oil,salmon_oil,Salmon oil,Salmon oil,semi_atomic,fats and oils,fish oils,900.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,protein_low;carb_low;fat_high,True,False,False,False,False,,,,,,,salmon-oil_17645,Salmon oil,17645,,True,True,normalized_from_source_name,accepted_core,1,
food_salmon_roe_semi_preserved,salmon_roe_semi_preserved,"Salmon roe, semi-preserved","Salmon roe, semi-preserved",semi_atomic,"meat, egg and fish",fish products,224.0,30.8,1.5,10.5,,,,0.0,0.0,2.34,49.0,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,fish_fatty,,,salmon-roe-semi-preserved_26275,"Salmon roe, semi-preserved",26275,,True,True,normalized_from_source_name,accepted_core,1,
food_salmon_smoked,salmon_smoked,"Salmon, smoked",Salmon,semi_atomic,"meat, egg and fish","fish, cooked",178.0,22.0,0.91,9.49,,smoked,,0.05,0.0,3.51,63.1,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,True,,,,fish_fatty,,,salmon-smoked_26037,"Salmon, smoked",26037,,True,True,normalized_from_source_name,accepted_core,1,
food_salsify_black_raw,salsify_black_raw,"Salsify, black, raw","Salsify, black",atomic,"fruits, vegetables, legumes and nuts",vegetables,76.4,3.13,15.3,0.3,"vegetables, raw",raw,,3.3,,0.011,77.0,0.0,carb_high;fat_low,True,False,True,False,False,,,,veggie,,,salsify-black-raw_20197,"Salsify, black, raw",20197,,True,True,normalized_from_source_name,accepted_core,1,
food_salsify_boiled_cooked_in_water,salsify_boiled_cooked_in_water,"Salsify, boiled/cooked in water",Salsify,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,57.9,2.63,9.29,0.1,"vegetables, cooked",cooked,,4.5,2.3,0.02,82.8,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,salsify-boiled-cooked-in-water_20333,"Salsify, boiled/cooked in water",20333,,True,True,normalized_from_source_name,accepted_core,1,
food_salsify_canned_drained,salsify_canned_drained,"Salsify, canned, drained",Salsify,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,23.4,1.25,4.25,0.15,"vegetables, cooked",,canned;drained,2.5,1.0,0.61,91.5,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,salsify-canned-drained_20081,"Salsify, canned, drained",20081,canned,True,True,normalized_from_source_name,accepted_core,1,
food_salsify_cooked,salsify_cooked,"Salsify, cooked",Salsify,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,61.6,2.73,12.3,0.17,"vegetables, cooked",cooked,,3.1,2.9,0.04,,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,salsify-cooked_20046,"Salsify, cooked",20046,,True,True,normalized_from_source_name,accepted_core,1,
food_salsify_frozen_raw,salsify_frozen_raw,"Salsify, frozen, raw",Salsify,atomic,"fruits, vegetables, legumes and nuts",vegetables,28.6,2.65,4.15,0.15,"vegetables, raw",raw,frozen,5.8,2.5,0.043,85.8,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,salsify-frozen-raw_20237,"Salsify, frozen, raw",20237,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_salt_curing_roast_poultry_cooked,salt_curing_roast_poultry_cooked,"Salt curing roast poultry, cooked",Salt curing roast poultry,semi_atomic,"meat, egg and fish",delicatessen meat and similar,110.0,22.0,1.28,1.73,other delicatessen,cooked,,0.44,0.97,2.0,,0.0,protein_high;carb_low;fat_low,True,False,False,False,True,,,,fish_white,,,salt-curing-roast-poultry-cooked_28976,"Salt curing roast poultry, cooked",28976,,True,True,normalized_from_source_name,accepted_core,1,
food_salt_white_sea_igneous_or_rock_iodine_added_fluoride_added_25_mg_100_g,salt_white_sea_igneous_or_rock_iodine_added_fluoride_added_25_mg_100_g,"Salt, white, sea, igneous or rock, iodine added, fluoride added 25 mg/100 g","Salt, white, iodine added, fluoride added 25 mg / 100 g",semi_atomic,miscellaneous,salts,0.0,0.0,0.0,0.0,,,,0.0,0.0,97.8,0.027,0.0,protein_low;carb_low;fat_low,False,False,False,False,True,,,,,,,salt-white-sea-igneous-or-rock-iodine-added-fluoride-added-25-mg-100-g_11096,"Salt, white (sea, igneous or rock), iodine added, fluoride added 25 mg/100 g",11096,sea;igneous_or_rock,True,True,normalized_from_source_name,accepted_core,1,
food_salt_white_sea_igneous_or_rock_iodine_added_no_other_enrichment,salt_white_sea_igneous_or_rock_iodine_added_no_other_enrichment,"Salt, white, sea, igneous or rock, iodine added, no other enrichment","Salt, white, iodine added, no other enrichment",semi_atomic,miscellaneous,salts,0.0,0.0,0.0,0.0,,,,0.0,0.0,97.8,0.027,0.0,protein_low;carb_low;fat_low,False,False,False,False,True,,,,,,,salt-white-sea-igneous-or-rock-iodine-added-no-other-enrichment_11058,"Salt, white (sea, igneous or rock), iodine added, no other enrichment",11058,sea;igneous_or_rock,True,True,normalized_from_source_name,accepted_core,1,
food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,"Salt, white, sea, igneous or rock, no enrichment","Salt, white, no enrichment",semi_atomic,miscellaneous,salts,0.0,0.0,0.0,0.0,,,,0.0,0.0,97.8,0.027,0.0,protein_low;carb_low;fat_low,False,False,False,False,True,,,,,,,salt-white-sea-igneous-or-rock-no-enrichment_11017,"Salt, white (sea, igneous or rock), no enrichment",11017,sea;igneous_or_rock,True,True,normalized_from_source_name,accepted_core,1,
food_sandwich_loaf,sandwich_loaf,Sandwich loaf,Sandwich loaf,semi_atomic,cereal products,breads and similar,278.0,7.13,52.3,3.6,breads,,,1.8,7.8,1.15,33.3,0.2,protein_moderate;carb_high,False,True,False,False,False,,,,,,,sandwich-loaf_7200,Sandwich loaf,7200,,True,True,normalized_from_source_name,accepted_core,1,
food_sandwich_loaf_bran_grain,sandwich_loaf_bran_grain,"Sandwich loaf, bran grain","Sandwich loaf, bran grain",semi_atomic,cereal products,breads and similar,278.0,6.84,46.0,5.5,breads,,,7.0,3.53,1.35,34.3,0.0,protein_moderate;carb_high;fat_moderate,False,True,False,False,False,,True,True,,breakfast_cereal_whole,,sandwich-loaf-bran-grain_7112,"Sandwich loaf, bran grain",7112,,True,True,normalized_from_source_name,accepted_core,1,
food_sandwich_loaf_crust_less_prepacked,sandwich_loaf_crust_less_prepacked,"Sandwich loaf, crust less, prepacked","Sandwich loaf, crust less",semi_atomic,cereal products,breads and similar,271.0,7.52,49.5,3.8,breads,,,3.0,9.2,1.06,34.8,0.0,protein_moderate;carb_high,False,True,False,False,False,,,,,,,sandwich-loaf-crust-less-prepacked_7201,"Sandwich loaf, crust less, prepacked",7201,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_sandwich_loaf_multigrain,sandwich_loaf_multigrain,"Sandwich loaf, multigrain","Sandwich loaf, multigrain",semi_atomic,cereal products,breads and similar,274.0,8.81,43.6,5.41,breads,,,5.74,4.42,1.29,34.4,0.2,protein_moderate;carb_high;fat_moderate,False,True,False,False,False,,,,,,,sandwich-loaf-multigrain_7113,"Sandwich loaf, multigrain",7113,,True,True,normalized_from_source_name,accepted_core,1,
food_sandwich_loaf_wholemeal,sandwich_loaf_wholemeal,"Sandwich loaf, wholemeal","Sandwich loaf, wholemeal",semi_atomic,cereal products,breads and similar,262.0,8.51,43.7,4.06,breads,,,6.23,5.69,1.18,35.4,0.2,protein_moderate;carb_high,False,True,False,False,False,,,,,,,sandwich-loaf-wholemeal_7111,"Sandwich loaf, wholemeal",7111,,True,True,normalized_from_source_name,accepted_core,1,
food_sardine_oil,sardine_oil,Sardine oil,Sardine oil,semi_atomic,fats and oils,fish oils,900.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,protein_low;carb_low;fat_high,True,False,False,False,False,,,,,,,sardine-oil_17640,Sardine oil,17640,,True,True,normalized_from_source_name,accepted_core,1,
food_sauce_butter_prepacked,sauce_butter_prepacked,"Sauce, butter, prepacked","Sauce, butter",semi_atomic,miscellaneous,sauces,190.7,2.2,5.2,17.9,warm sauces,,,1.0,1.0,1.36,75.3,0.0,protein_low;carb_moderate;fat_high,False,False,False,False,False,,,,,,,sauce-butter-prepacked_11158,"Sauce, butter, prepacked",11158,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_sauce_for_fried_spring_rolls_nuoc_mam_based,sauce_for_fried_spring_rolls_nuoc_mam_based,"Sauce for fried spring rolls, nuoc mam based","Sauce for fried spring rolls, nuoc mam based",semi_atomic,miscellaneous,sauces,135.0,1.38,31.2,0.3,condiment sauces,fried,,0.05,30.9,4.29,62.4,0.0,protein_low;carb_high;fat_low,False,False,False,True,True,,,,,,,sauce-for-fried-spring-rolls-nuoc-mam-based_11217,"Sauce for fried spring rolls, nuoc mam based",11217,,True,True,normalized_from_source_name,accepted_core,1,
food_sauce_pepper_condiment_dip_prepacked,sauce_pepper_condiment_dip_prepacked,"Sauce, pepper, condiment, dip, prepacked","Sauce, pepper, condiment, dip",semi_atomic,miscellaneous,sauces,469.7,0.69,5.8,49.3,condiment sauces,,,0.3,5.19,2.31,40.8,0.0,protein_low;carb_moderate;fat_high,False,False,True,False,True,,True,True,,,cooked_veg,sauce-pepper-condiment-dip-prepacked_11212,"Sauce, pepper, condiment, dip, prepacked",11212,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_sauce_pepper_warm_prepacked,sauce_pepper_warm_prepacked,"Sauce, pepper, warm, prepacked","Sauce, pepper, warm",semi_atomic,miscellaneous,sauces,156.4,1.0,4.8,14.8,warm sauces,,,1.13,1.76,1.58,75.7,0.0,protein_low;carb_low;fat_high,False,False,True,False,True,,True,True,,,cooked_veg,sauce-pepper-warm-prepacked_11182,"Sauce, pepper, warm, prepacked",11182,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_sauce_pesto_prepacked,sauce_pesto_prepacked,"Sauce, pesto, prepacked","Sauce, pesto",semi_atomic,miscellaneous,sauces,370.0,3.94,6.6,35.4,warm sauces,,,2.5,3.2,2.64,46.6,0.0,carb_moderate;fat_high,False,False,False,False,True,,,,,,,sauce-pesto-prepacked_11179,"Sauce, pesto, prepacked",11179,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_sauce_pesto_rosso_prepacked,sauce_pesto_rosso_prepacked,"Sauce, pesto rosso, prepacked","Sauce, pesto rosso",semi_atomic,miscellaneous,sauces,296.5,4.8,8.58,27.0,warm sauces,,,4.15,2.75,1.99,,0.0,carb_moderate;fat_high,False,False,False,False,True,,,,,,,sauce-pesto-rosso-prepacked_11210,"Sauce, pesto rosso, prepacked",11210,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_sauce_veggie_bolognese_type,sauce_veggie_bolognese_type,"Sauce, veggie, bolognese-type","Sauce, veggie, bolognese-type",semi_atomic,miscellaneous,sauces,68.0,3.56,5.05,3.0,condiment sauces,,,2.46,5.05,0.77,83.7,0.0,carb_moderate,True,False,False,False,False,,,,,,,sauce-veggie-bolognese-type_11219,"Sauce, veggie, bolognese-type",11219,,True,True,normalized_from_source_name,accepted_core,1,
food_sausage_dried,sausage_dried,"Sausage, dried",Sausage,semi_atomic,"meat, egg and fish",delicatessen meat and similar,451.0,27.3,1.7,37.1,dry sausages,,dried,0.59,1.21,4.74,26.2,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,sausage-dried_30309,"Sausage, dried",30309,,True,True,normalized_from_source_name,accepted_core,1,
